Date,PM2.5,PM10,NOx,NH3,CO,Benzene,AQI
23-08-2017,15.41,54.16,7.95,4.72,0.16,0.42,62
24-08-2017,23.63,60.91,7.09,5.14,0.21,0.55,72
25-08-2017,13.53,32.41,6.48,8.07,0.18,0.23,72
26-08-2017,11.58,21.88,6.55,9.01,0.12,0.14,55
27-08-2017,13.1,22.77,5.99,6.07,0.17,0.27,52
28-08-2017,8.26,12.31,5.48,6.84,0.17,0.11,56
29-08-2017,6.57,11.4,5.74,6.45,0.12,0.05,56
30-08-2017,12.26,33.08,5.8,5.73,0.17,0.09,56
31-08-2017,14.63,49.77,7.37,6.68,0.21,0.25,60
01-09-2017,19.92,63.66,7.62,5.56,0.23,0.62,71
02-09-2017,24.42,75.72,9.59,6.44,0.22,1.7,87
03-09-2017,12.96,37.21,6.23,8.13,0.17,0.13,64
04-09-2017,17.26,49.36,7.97,4.95,0.21,0.39,59
05-09-2017,19.86,62.12,6.99,5.61,0.18,0.26,79
06-09-2017,29.32,70.96,8.58,5.72,0.19,0.62,86
07-09-2017,40.82,80.64,10.17,7.5,0.21,0.78,82
08-09-2017,32.63,58.94,8.14,6.64,0.18,0.4,74
09-09-2017,32.88,57.8,6.52,5.53,0.19,0.22,72
10-09-2017,18.58,41.91,6.21,5.51,0.09,0.07,60
11-09-2017,12.34,30.25,8.43,5.37,0.21,0.22,51
12-09-2017,10.33,27.36,7.46,4.47,0.11,0.25,55
13-09-2017,17.29,36.34,7.56,6.1,0.07,0.49,55
14-09-2017,10.44,17.55,7.61,4.67,0.05,0.36,60
15-09-2017,12.64,27.69,7.29,4,0.06,0.28,56
16-09-2017,10.27,19.92,6.37,3.71,0.06,0.19,56
17-09-2017,15.67,27.18,4.23,3.75,0.04,0.04,39
18-09-2017,9.17,16.29,5.36,3.25,0.04,0.02,53
19-09-2017,10.28,19.23,5.22,3.21,0.05,0.03,54
20-09-2017,9.76,24.64,5.52,3.22,0.05,0.07,57
21-09-2017,14.88,28.99,5.8,3.37,0.05,0,59
22-09-2017,20.5,35.75,8.05,4.29,0.03,0.01,58
23-09-2017,29.61,63.17,12.7,6.2,0,0.18,54
24-09-2017,42,108.57,16.16,7.18,0,0.34,95
25-09-2017,39.68,87.46,12.1,6.51,0,0.2,99
26-09-2017,45.69,98.84,10.8,11.57,0,0.18,80
27-09-2017,50.36,108.16,11.18,12.83,0,0.17,107
28-09-2017,45.9,74.16,12.51,9.45,0,0.12,98
29-09-2017,41.57,58.36,10.13,8.29,0,0.1,74
30-09-2017,41.26,61.2,8.92,9.81,0,0.12,70
01-10-2017,31.08,50.52,2.95,10.65,0.26,0.8,110
03-10-2017,24.16,36.84,9.81,9.53,0.34,1,53
04-10-2017,49.75,77.06,11.72,11.28,0.66,2.59,102
05-10-2017,55.88,89.52,11.45,12.98,0.33,3.33,164
06-10-2017,28.48,54.04,8.09,10.26,0.21,1.69,102
07-10-2017,22.6,46.38,12.33,12.27,0.57,2.21,94
08-10-2017,32.08,42.02,10.59,8.02,0.29,1.19,100
09-10-2017,25.79,41.72,6.49,9.24,0.36,1.12,111
10-10-2017,28.04,46.53,6.08,8.55,0.1,0.66,103
11-10-2017,27.38,51.78,4.63,9.16,0.19,0.78,113
12-10-2017,41.74,69.1,5.04,9.37,0.11,1.22,102
13-10-2017,20.48,39.46,3.15,8.93,0.08,0.19,147
14-10-2017,33.32,60.37,3.74,12.38,0.1,0.17,123
15-10-2017,35.59,61.1,3.41,11.88,0.06,0.09,97
17-10-2017,72.18,133.53,4.69,18.24,0.15,0.34,154
18-10-2017,69.53,137.82,5.58,12.5,0.12,1.87,150
19-10-2017,75.46,144.81,10.71,11.56,0.31,3.49,151
20-10-2017,78.69,112.82,3.38,11.43,0.06,0.2,247
21-10-2017,67.18,105.44,5.46,10.7,0.1,0.24,141
22-10-2017,65.39,98.82,2.55,10.52,0.07,0.02,121
23-10-2017,53.78,83.34,5.48,12.09,0.19,0.98,113
24-10-2017,63.35,97.66,2.17,14.58,0.06,0.16,111
29-10-2017,70.46,147.82,4.19,14.16,0.12,0.29,145
31-10-2017,63.38,141.15,32.64,14.57,0.79,5.98,128
01-11-2017,68.21,149.12,36.6,14.02,1.19,7.47,150
02-11-2017,69.73,141.02,27.41,15.88,1.06,5.29,156
03-11-2017,66.51,126.96,27.54,16.61,1.04,4.87,158
04-11-2017,49.62,97.93,23.05,16.9,0.58,5.08,114
05-11-2017,32.45,68.47,19.93,13.16,0.52,4.15,91
06-11-2017,29.33,67.08,25.12,11.21,0.58,4.74,80
07-11-2017,34.96,81.64,29.83,13.12,0.68,6.09,94
08-11-2017,38.84,82.74,24.69,14.87,0.57,6.23,105
09-11-2017,39.57,84.55,25.68,12.97,0.59,5.89,95
10-11-2017,44.44,83.57,27.05,14.36,0.59,4.61,100
11-11-2017,61.84,115.98,29.64,16.04,0.63,4.6,123
12-11-2017,57.58,109.26,29.99,15.71,0.74,6.36,123
13-11-2017,55.36,107.88,27.59,16.47,0.74,6.36,111
14-11-2017,58.41,118.47,28.97,19.2,0.83,6.18,111
15-11-2017,51.08,100.21,25.3,22.73,0.68,4.42,104
16-11-2017,41.31,82.13,27.1,22.81,0.58,4.41,92
17-11-2017,37.72,80.34,25.49,15.71,0.61,4.75,82
18-11-2017,66.82,71.59,24.83,13.28,0.65,2.98,106
19-11-2017,36.53,77.41,25.29,15.87,0.72,4.31,112
20-11-2017,43.64,89.51,25.21,14.27,0.82,8.06,86
21-11-2017,44.65,87.99,28.86,15.12,0.81,5.34,106
22-11-2017,40.48,75.97,22.12,13.03,0.7,2.88,102
23-11-2017,96.83,88.36,28.39,14.6,0.76,2.33,133
24-11-2017,69.5,125.61,23.41,18.59,0.76,2.82,149
25-11-2017,70.91,133.01,24.28,16.11,0.71,2.3,140
26-11-2017,84.08,137.59,31.34,20,0.9,3.03,147
27-11-2017,73.25,145.39,33.05,16.73,0.86,2.84,166
28-11-2017,91.39,144.06,36.36,14.78,0.9,4.23,171
29-11-2017,66.49,122.5,29.33,13.66,0.81,3.01,164
30-11-2017,64.72,121.51,30.5,13.13,0.82,2.95,140
01-12-2017,70.03,128.64,26.11,16.99,0.8,2.98,139
02-12-2017,69.44,123.66,23.91,16.25,0.76,4.65,135
03-12-2017,70.83,125.86,25.61,13.39,0.8,3.29,140
04-12-2017,70.47,119.15,24.68,14.3,0.78,2.94,144
05-12-2017,58.07,96.64,20.52,13.51,0.7,2.66,128
06-12-2017,51.81,85.9,20.6,13.05,0.72,2.62,100
07-12-2017,69.33,127.59,27.61,14.4,0.91,4.5,122
08-12-2017,74.79,153.15,22.87,15.55,0.8,4.19,145
09-12-2017,67.7,149.05,22.57,14.5,0.77,5.13,142
10-12-2017,48.99,108.63,23.47,11.86,0.69,3.38,120
11-12-2017,55.7,117.26,32.65,12.57,1.05,5.06,117
12-12-2017,66.78,140.38,42.71,16.12,1.19,6.26,144
13-12-2017,69.33,136.56,33.14,20.13,1,4.08,143
14-12-2017,66.12,120.92,22.84,18.6,0.92,3.19,132
15-12-2017,68.48,119.88,23.42,18.09,0.77,3.11,126
16-12-2017,68.87,131.11,31.68,15.3,0.88,3.79,133
17-12-2017,71.38,142.76,31.63,15.98,0.8,4.68,136
18-12-2017,73.33,143.78,23.1,16.89,0.59,3.5,140
19-12-2017,59.35,130.67,32.53,14.23,0.7,3.38,138
20-12-2017,88.14,152.17,48.21,17.75,1.33,6.11,151
21-12-2017,74.94,148.17,50.51,20.76,1.4,5.42,164
22-12-2017,130.23,162,55.73,24.14,1.4,6.94,195
23-12-2017,82.05,170.76,42.69,24.8,1.26,4.37,180
24-12-2017,79.19,156.46,41.56,25.5,1.14,3.89,169
25-12-2017,76.47,144.94,36.68,24.11,1.13,3.98,163
26-12-2017,76.08,151.9,34.06,24.77,0.87,4.75,164
27-12-2017,63.18,129.4,34.05,17.06,0.85,3.96,136
28-12-2017,68.65,139.18,39.96,16.52,0.93,3.62,132
29-12-2017,112.35,152.12,45.17,18.82,1.09,3.97,184
30-12-2017,65.09,132.99,47.61,17.46,1.1,3.61,156
31-12-2017,68.45,126.76,43.33,18.74,1.02,4.47,138
01-01-2018,57.7,119.64,36.98,25.09,0.99,4.26,122
02-01-2018,68.55,135.87,31.23,22.84,0.92,3.16,126
03-01-2018,77.77,149.51,28.9,23.34,0.83,3.32,163
04-01-2018,79.18,164.76,40.67,25.77,1,4.01,174
05-01-2018,76.33,160.28,41.36,23.67,1.05,3.5,164
06-01-2018,73.15,150.95,40.73,23.17,1.1,4.6,158
07-01-2018,72.41,144.54,36.43,22.16,1.03,3.28,146
08-01-2018,72.66,141.46,33.01,19.8,0.98,2.43,146
09-01-2018,77.65,160.44,33.53,22.57,0.95,2.65,160
10-01-2018,74.08,158.74,33.57,22.15,1.03,2.98,165
11-01-2018,76.19,162.88,36.87,24.42,1.04,4.21,160
12-01-2018,74.76,159.96,43,25.98,1.09,4.04,155
13-01-2018,70.48,157,41.95,22.44,1.19,4.4,150
14-01-2018,72.38,141.02,40.04,23.14,1.16,3.82,140
15-01-2018,70.98,115.26,23.11,23.39,0.83,2.18,143
16-01-2018,65.1,126.51,25.41,24.56,0.92,3.74,132
17-01-2018,64.2,128.06,28.58,22.08,0.87,2.99,125
18-01-2018,65.86,141.85,38.39,25.42,0.99,3.98,129
19-01-2018,61.1,139.54,38.21,22.32,0.9,3.88,129
20-01-2018,64.18,143.85,42.06,27.24,1,6.07,131
21-01-2018,68.52,140.77,37.92,25.79,0.95,3.53,133
22-01-2018,72.01,142.1,31.43,25.72,0.89,2.84,142
23-01-2018,60.4,117.57,27.83,19.96,0.71,2.48,125
24-01-2018,67.07,131.41,26.3,24.15,0.71,2.46,121
25-01-2018,68.8,155.17,38.56,23.83,0.89,4.31,139
26-01-2018,66.84,155.11,37.18,24.19,0.91,5.18,146
27-01-2018,69.43,156.79,34.93,26.28,1.45,4.7,167
28-01-2018,68.84,145.17,30.72,25.13,0.85,3.22,138
29-01-2018,67.69,149.79,28.63,23.34,0.84,2.79,140
30-01-2018,59.46,152.71,33.46,20.35,0.68,4.12,137
31-01-2018,53.45,141.76,44.33,20.39,1,5.96,130
01-02-2018,50.88,129.95,63.29,24.5,1.1,4.76,129
02-02-2018,47.46,120.39,53.44,21.65,0.99,5.81,125
03-02-2018,43.48,115.8,33.42,20.36,0.8,4.06,114
04-02-2018,39.14,105.44,25.66,22.91,0.73,2.54,104
05-02-2018,41.79,112.02,29.17,25.26,0.73,1.46,111
06-02-2018,48.86,124.69,40.94,23,0.86,4.55,111
07-02-2018,56.76,135.34,56.56,24.6,0.99,6.4,125
08-02-2018,46.18,105.04,42.94,28.79,0.84,2.62,114
09-02-2018,50.05,116.97,38.89,35.08,0.87,2.56,108
10-02-2018,52.28,119.66,32.19,37.24,0.82,2.59,113
11-02-2018,50.55,88.76,17.89,27.82,0.6,1.07,100
12-02-2018,54.34,87.6,12.99,27.37,0.61,0.76,102
13-02-2018,46.38,85.63,16.16,54.44,0.61,0.98,94
14-02-2018,50.52,100.95,22.99,35.31,0.76,1.98,100
15-02-2018,52.88,118.54,29.9,23.72,0.84,2.27,113
16-02-2018,51.84,116.94,33.77,20.48,0.81,2.14,110
17-02-2018,49.86,121.32,39.91,20.36,0.92,3.07,108
18-02-2018,55.87,126.08,39.49,21.29,1.02,2.55,116
19-02-2018,46.22,112.55,26.69,20.45,0.77,1.28,111
20-02-2018,47.64,101.62,25.68,20.08,0.74,1.18,103
21-02-2018,54.76,118.2,28.9,20.29,0.85,1.75,107
22-02-2018,57.85,131.06,29.91,18.86,0.88,1.9,114
23-02-2018,56.99,125.93,30,18.56,0.85,1.94,123
24-02-2018,43.57,112.47,27.02,17.34,0.7,1.25,106
25-02-2018,43.37,105.66,33.9,18.26,0.76,1.63,104
26-02-2018,56.87,119.73,52.86,19.58,1.09,2.74,118
27-02-2018,57.66,123.59,52.81,19.27,1.16,3.05,134
28-02-2018,62.25,139.53,54.05,22.7,1.3,4.03,129
01-03-2018,54.84,127.04,46.13,21.27,1.12,2.69,124
02-03-2018,52.72,120.49,37.83,21.27,1.06,2.04,118
03-03-2018,51.59,122,27.24,23.4,0.88,1.62,119
04-03-2018,54.72,116.74,32.28,20.81,0.94,1.64,122
05-03-2018,47.44,111.76,27.82,20.49,0.89,1.61,114
06-03-2018,47.97,104.93,23.52,19.42,0.74,1.33,106
07-03-2018,50.78,101.89,26.99,21.37,0.79,1.32,108
08-03-2018,53.81,114.59,31.44,22.9,0.92,1.72,107
09-03-2018,57.28,120.43,31.79,21.26,0.96,1.61,118
10-03-2018,66.37,133.3,30.19,23.5,1.02,1.88,122
11-03-2018,53.02,108.18,20.92,19.08,0.79,1.05,124
12-03-2018,38.87,96.19,24.38,17.31,0.67,1.13,95
13-03-2018,39.69,87.82,25.69,18.14,0.71,1.24,88
14-03-2018,47.34,101.24,27.97,19.71,0.85,1.72,103
15-03-2018,47.88,103.11,22.92,19.38,0.77,1.04,96
16-03-2018,60.25,134.44,23.98,23.84,0.86,1.8,115
17-03-2018,51,78.33,20.02,22.04,0.76,1.06,105
18-03-2018,41.38,71.63,20.64,19.52,0.7,0.81,80
19-03-2018,48.07,92.55,25.09,17.35,0.83,2.48,93
20-03-2018,54.74,102.17,29.2,22.3,0.87,1.17,103
21-03-2018,57.87,118.46,27.17,20.87,0.89,1.53,108
22-03-2018,57.07,139.34,34.8,22.99,0.86,2.13,126
23-03-2018,56.64,146.7,41.43,23.52,1.01,3.31,128
24-03-2018,59.91,149.81,43.32,25.07,1.05,2.93,131
25-03-2018,71.4,150.7,30.11,25.92,0.98,2.03,135
26-03-2018,61.47,126.86,23.68,20.6,0.84,1.76,126
27-03-2018,59.53,124.78,26.49,18.75,0.79,1.63,123
28-03-2018,53.11,113.07,24.05,17.08,0.75,1.38,116
29-03-2018,62.27,135.91,28.94,20.47,0.91,2.01,122
30-03-2018,54.62,114.81,23.3,20.25,0.81,1.5,120
31-03-2018,50.15,112.36,24.83,16.41,0.83,1.43,110
01-04-2018,43.05,89.8,19.08,17.57,0.63,0.94,103
02-04-2018,37.91,75.96,26.19,14.88,0.72,1.25,84
03-04-2018,51.35,97.31,24.93,16.65,0.78,1.65,99
04-04-2018,44.94,91.88,24.13,15.22,0.72,1.04,101
05-04-2018,41.51,86.82,22.52,14.68,0.67,1.33,92
06-04-2018,46.87,103.01,26.36,14.83,0.74,1.57,98
07-04-2018,35.9,79.03,32.78,22.05,0.76,1.28,93
08-04-2018,30.27,61.55,22.43,21.88,0.67,0.85,85
09-04-2018,40.26,91.86,28.67,22.13,0.71,1.24,95
10-04-2018,35.54,97.46,25.31,17.63,0.79,1.6,98
11-04-2018,27.63,72.09,20.42,16.36,0.68,1.19,88
12-04-2018,31.58,79.04,26.69,18.9,0.67,1.33,83
13-04-2018,25.24,66.21,21.17,14.74,0.56,1.08,83
14-04-2018,23.05,58.22,18.73,14.1,0.69,0.6,79
15-04-2018,29.71,63.54,20.46,14.46,0.83,0.86,73
16-04-2018,45.86,103.38,31.05,17.51,0.9,2.22,100
17-04-2018,34.29,90.45,23.94,13.38,0.72,1.18,99
18-04-2018,37.19,92.25,22.78,17.25,0.61,1.12,93
19-04-2018,43.52,118.3,32.35,14.75,0.77,1.57,108
20-04-2018,42.38,120.61,35.01,14.67,0.86,1.71,117
21-04-2018,49.14,139.55,38.23,19.44,0.9,2.21,122
22-04-2018,42.97,110.65,24.29,16.81,0.75,1.31,117
23-04-2018,33.12,80.06,17,15.06,0.56,0.62,90
24-04-2018,33.09,95.19,21.62,13.69,0.54,0.87,90
25-04-2018,35.61,86.24,17.69,15.82,0.6,0.72,104
26-04-2018,38.11,92.67,21.42,13.51,0.62,0.96,94
27-04-2018,39.78,99.47,21.56,13.68,0.68,1.35,101
28-04-2018,39.85,86.22,18.35,11.79,0.52,0.65,94
29-04-2018,43.44,95.6,18.74,12.35,0.59,0.89,102
30-04-2018,44.84,106.84,26.63,17.29,0.7,1.2,103
01-05-2018,43.83,133.09,20.1,15.39,0.57,1.47,116
02-05-2018,36.08,95.82,18.75,15.34,0.7,0.88,101
03-05-2018,31.39,86.12,16.39,14.98,0.56,0.79,98
04-05-2018,19.59,48.18,20.45,12.8,0.62,0.73,81
05-05-2018,28.81,68.37,18.07,11.83,0.6,0.6,74
06-05-2018,31.91,81.65,17.4,11.68,0.58,0.44,83
07-05-2018,33.68,93.43,17.24,12.24,0.58,0.68,93
08-05-2018,43.05,110.15,27.32,17.7,0.97,1.47,111
09-05-2018,44.32,101.87,22.67,15.48,0.67,1.09,112
10-05-2018,33.83,74.91,19.53,15.07,0.63,0.97,101
11-05-2018,32.76,80.97,18.67,13.05,0.66,1.14,95
12-05-2018,33.05,81.54,18.58,12.1,0.64,0.61,96
13-05-2018,31.85,76.51,19.38,11.93,0.74,0.65,101
14-05-2018,29.86,67.84,15.62,12.81,0.64,0.5,100
15-05-2018,24.49,46.54,14.76,12.94,0.68,0.53,87
16-05-2018,41.89,90.88,21.61,12.94,0.78,0.86,85
17-05-2018,43.47,103.29,26.17,16.08,0.9,1,106
18-05-2018,37.31,88.67,21.97,17.26,0.62,0.76,89
19-05-2018,47.42,136.63,23.1,19.61,0.69,1.16,103
20-05-2018,38.59,106.87,17.35,12.49,0.62,0.83,117
21-05-2018,48.33,137.04,18.72,14.11,0.91,1.05,132
22-05-2018,42.68,108.84,15.7,13.64,0.69,0.87,120
23-05-2018,47.5,122.16,19.55,14.03,0.83,1.31,110
24-05-2018,36.41,93.09,20.82,13.99,0.78,1.01,104
25-05-2018,42.17,108.46,18.88,13.05,0.76,1.22,119
26-05-2018,23.65,67.93,16.85,11.4,0.69,0.68,91
27-05-2018,26.11,69.28,16.54,12.52,0.78,1.04,83
28-05-2018,31.17,76.56,15.75,10.77,0.72,1.11,87
29-05-2018,34.68,91.62,17.59,12.87,0.64,1.06,84
30-05-2018,31.7,80.59,16.12,15.8,0.58,0.66,89
31-05-2018,32.57,83.68,15.51,13.47,0.83,0.66,93
01-06-2018,37.26,77.09,18.61,18.36,0.64,1.24,110
02-06-2018,36.7,63.45,21.68,21.33,0.77,1.26,82
03-06-2018,34.85,73.89,18.05,20.54,0.62,0.62,83
04-06-2018,30.95,64.8,19.01,17.29,0.56,0.74,89
05-06-2018,31.51,67.42,18.39,14.27,0.62,0.86,83
06-06-2018,31.33,62.83,17.68,18.13,0.64,1.04,84
07-06-2018,19.68,25.82,14.03,15.54,0.61,0.42,69
08-06-2018,19.43,33.87,13.55,13.75,0.71,0.44,68
09-06-2018,20.03,42.57,13.67,15.62,0.68,0.38,64
10-06-2018,16.49,32.8,13.49,15.21,0.64,0.27,52
11-06-2018,22.31,55.94,15.72,17.96,0.66,0.78,53
12-06-2018,29.92,88.06,17.8,16.42,0.66,0.9,70
13-06-2018,30.85,89.47,13.57,18.8,0.6,0.46,84
14-06-2018,34.44,92.58,14.67,18.51,0.54,0.38,86
15-06-2018,27.83,86.25,12.92,22.11,0.57,0.37,86
16-06-2018,22.9,63.65,13.35,12.77,0.6,0.26,67
17-06-2018,21.99,66.18,12.88,15.69,0.57,0.24,67
18-06-2018,17.2,48.97,12.01,13.71,0.58,0.26,59
19-06-2018,14.61,29.85,10.99,8.52,0.53,0.2,50
20-06-2018,15.27,26.79,13.31,8.28,0.44,0.25,58
21-06-2018,10.31,33.35,12.97,9.33,0.46,0.38,52
22-06-2018,21.26,45.55,16.4,13.37,0.49,0.94,56
23-06-2018,20.07,34.46,14.39,13.84,0.36,0.66,56
24-06-2018,16.99,37.87,13.25,13.2,0.23,0.26,41
25-06-2018,16.31,41.38,13.14,10.75,0.27,0.23,41
26-06-2018,16.23,41.54,15.22,12.73,0.26,0.24,41
27-06-2018,17.64,46.04,18.17,15.93,0.26,0.28,44
28-06-2018,18.93,50.36,16.02,12.61,0.28,0.32,46
29-06-2018,18.18,57.2,14.57,9.63,0.3,0.34,65
30-06-2018,20.85,57.03,18.78,14.04,0.33,0.48,62
01-07-2018,16.91,39.49,16.84,14.34,0.3,0.38,60
02-07-2018,16.48,42.25,15.61,9.17,0.24,0.43,53
03-07-2018,16.28,41.16,14.97,12.43,0.26,0.66,59
04-07-2018,15.97,58.87,14.46,10.13,0.35,1.11,71
05-07-2018,13.22,40.07,15.17,10.6,0.25,0.37,68
06-07-2018,20.05,48.6,17.26,11.89,0.3,1.08,49
07-07-2018,22.74,51.43,17.7,22.28,0.34,1.04,59
08-07-2018,19.92,45.9,16.11,27.07,0.28,0.78,62
09-07-2018,16.63,36.37,15.32,21.08,0.22,0.5,44
10-07-2018,19.7,44.03,14.62,13.74,0.25,0.37,48
11-07-2018,19.05,45.74,15.63,11.45,0.3,0.42,54
12-07-2018,11.93,16.09,15.24,19.37,0.25,0.36,49
13-07-2018,13.21,26.26,14.07,10.32,0.27,0.39,37
14-07-2018,17.97,40.97,17.84,11.15,0.28,0.68,42
15-07-2018,16.12,39.28,17.67,11.51,0.31,0.54,58
16-07-2018,11.04,20,15.02,17.01,0.37,0.52,72
17-07-2018,12.14,26.59,14,9.09,0.26,0.42,38
18-07-2018,14.13,36.01,15.15,13.41,0.27,0.8,33
19-07-2018,14.39,38.34,15.57,9.65,0.26,0.59,45
20-07-2018,12.58,32.59,14.61,17.89,0.31,0.88,37
21-07-2018,19.61,51.45,14.44,13.67,0.3,0.69,41
22-07-2018,19.54,54.49,14.56,27.32,0.28,0.55,55
23-07-2018,17.69,53.6,14.24,14.25,0.26,0.48,49
24-07-2018,15.64,44.78,14.68,12.57,0.32,0.44,54
25-07-2018,17.88,53.74,14.67,13.38,0.26,0.41,52
26-07-2018,14.41,42.62,18.69,13.72,0.29,0.43,54
27-07-2018,14.52,43.56,18.52,13.04,0.27,0.46,54
28-07-2018,18.23,55.98,18.1,16.11,0.28,0.51,53
29-07-2018,26.09,74.2,19.71,20.93,0.38,0.53,72
30-07-2018,26.02,84.97,17.39,25.84,0.32,0.73,87
31-07-2018,19.21,66.84,17.24,22.86,0.27,0.59,73
01-08-2018,21.88,75.6,16.46,13.51,0.28,0.71,72
02-08-2018,25.77,76.03,18.33,14.81,0.36,1.23,72
03-08-2018,30.8,101.48,19.13,16.33,0.31,1.59,92
04-08-2018,23.43,76.16,17.64,18.24,0.28,0.8,90
05-08-2018,20.2,55.76,18.56,13.47,0.31,0.78,66
06-08-2018,26.91,71.45,16.3,18.49,0.29,0.71,72
07-08-2018,18.92,55.72,16.08,16.94,0.3,0.54,54
08-08-2018,16.17,46.48,16.46,23.83,0.28,0.55,53
09-08-2018,18.07,37.67,21,14.77,0.36,1.04,49
10-08-2018,17.09,41.09,17.3,17.35,0.31,0.76,48
11-08-2018,16.39,29.84,18.46,16.95,0.28,0.65,43
12-08-2018,11.98,28.35,14.38,22.8,0.31,0.68,47
13-08-2018,11.66,24.68,13.61,15.41,0.32,0.43,42
14-08-2018,16.97,46.65,20.02,13.27,0.31,0.84,41
15-08-2018,22.11,68.81,12.18,23.04,0.35,0.65,65
16-08-2018,7.78,10.87,13.35,11.71,0.3,0.49,40
17-08-2018,18.56,46.57,14.14,11.21,0.3,0.39,35
18-08-2018,15.3,41.14,12.67,13.6,0.29,0.36,44
19-08-2018,15.28,34.82,21.07,15.8,0.32,0.76,48
20-08-2018,13.19,31.47,15.99,17.78,0.27,0.5,47
21-08-2018,10.08,23.02,14.4,14.88,0.25,0.44,34
22-08-2018,10.33,29.62,16.5,12.65,0.29,0.35,39
23-08-2018,12.51,38.94,17.2,16.78,0.29,0.62,40
24-08-2018,14.36,56.52,16.98,18.06,0.31,0.76,48
25-08-2018,15.34,55.37,18.74,16.07,0.29,0.74,52
26-08-2018,14.61,45.18,17.43,18.28,0.27,0.53,50
27-08-2018,15.31,40.27,21.01,13.22,0.3,0.81,48
28-08-2018,16.51,45.72,19.35,10.85,0.28,3.66,48
29-08-2018,20.98,64.42,18.67,12.12,0.29,0.87,53
30-08-2018,24.66,82.96,19.13,11.46,0.29,1.15,68
31-08-2018,22.43,75.11,18.9,10.92,0.3,1.46,77
01-09-2018,23.16,71.26,18.32,10.23,0.31,1.49,70
02-09-2018,18.51,47.92,19.12,13.55,0.34,1.16,50
03-09-2018,15.84,39.37,18.24,21.2,0.34,0.83,48
04-09-2018,20.36,66.88,19.27,14.84,0.31,1.35,50
05-09-2018,27.05,87.39,17.59,11.1,0.38,1.77,72
06-09-2018,25.36,83.21,17.54,12.31,0.31,1.66,76
07-09-2018,25.42,79.97,15.82,14.25,0.32,1.21,82
08-09-2018,21.61,55.67,13.78,16.15,0.33,0.5,62
09-09-2018,34.85,91.9,20.62,13.82,0.42,1.1,79
10-09-2018,38.35,94.94,22.32,13.3,0.46,2.14,86
11-09-2018,33.85,66.55,26.5,13.33,0.57,2.2,79
12-09-2018,35.06,53.38,26.63,15.82,0.59,1.91,71
13-09-2018,41.83,77.55,28.14,13.71,0.6,3.3,78
14-09-2018,42.24,85.86,23.67,13.25,0.53,2.82,85
15-09-2018,43.69,89.53,24.05,14.45,0.51,2.99,92
16-09-2018,48.98,89.05,24.38,21.78,0.5,3.04,101
17-09-2018,35.58,61.65,14.98,18.61,0.41,1.45,85
18-09-2018,39.68,63.97,17.48,14.17,0.45,1.45,68
19-09-2018,38.6,84.63,20.98,16.06,0.45,2.1,79
20-09-2018,40.88,97.71,18.92,13.54,0.42,1.48,81
21-09-2018,37.91,78.9,17.69,22.26,0.38,1.37,91
22-09-2018,27.29,58.1,14.88,15.98,0.34,0.69,62
23-09-2018,32.25,62.49,17.34,14.76,0.44,1.06,65
24-09-2018,34.94,68.68,25.03,12.23,0.62,1.73,62
25-09-2018,41.46,86.95,28.61,14,0.66,2.47,84
26-09-2018,53.68,107.41,39.13,17.8,0.8,4.16,108
27-09-2018,43.09,78.57,24.46,15.36,0.54,2.37,95
28-09-2018,45.92,99.06,29.38,16.4,0.58,3.95,92
29-09-2018,55.39,107.62,33.21,18,0.64,4.27,100
30-09-2018,67.69,129.23,32.15,22.86,0.62,5.97,118
01-10-2018,63.16,122.8,24.9,17.1,0.5,2.92,128
02-10-2018,37.8,80.37,23.67,14.39,0.49,2.42,94
03-10-2018,36.5,79,21.14,13.47,0.45,1.66,72
04-10-2018,39.63,85.85,22.06,14.36,0.45,2.19,79
05-10-2018,39.8,103.38,22.39,13.88,0.43,2.91,84
06-10-2018,56.36,136.25,27.18,15.35,0.56,4.05,109
07-10-2018,65.91,139.95,25.24,16.63,0.5,3.02,124
08-10-2018,64.44,144.33,25.58,15.8,0.56,3.34,130
09-10-2018,60.07,146.71,31,18.89,0.54,5.46,124
10-10-2018,56.5,150.65,31.61,15.44,0.48,4.33,128
11-10-2018,52.63,148.36,26.79,22.61,0.46,3.68,120
12-10-2018,54.39,132.24,26.64,18.36,0.53,3.35,121
13-10-2018,58.56,130.27,34.65,15.35,0.64,4.92,118
14-10-2018,54.35,111.45,24.31,14.78,0.47,4,108
15-10-2018,58.24,107.55,25.04,14.13,0.53,3.18,100
16-10-2018,53.26,90.41,20.97,13.5,0.46,2.71,105
17-10-2018,41.03,53.89,23.8,12.6,0.58,1.99,83
18-10-2018,40.35,57.72,21.6,11.42,0.55,1.76,73
19-10-2018,43.99,80.57,26.85,9.8,0.52,2.14,74
20-10-2018,58.44,128.56,31.47,12.06,0.68,3.78,105
21-10-2018,61.34,131.27,28.44,11.97,0.61,2.41,119
22-10-2018,66.82,144.33,35.41,17.06,0.72,3.99,125
23-10-2018,67.12,139.91,28.2,12.98,0.67,3.35,133
24-10-2018,67.52,125.13,28.34,15.3,0.89,3.46,142
25-10-2018,60.72,124.74,30.25,10.89,0.61,3.58,128
26-10-2018,48.68,123.62,30.17,8.4,0.46,3.17,107
27-10-2018,57.44,145.22,42.38,10.5,0.68,6.3,117
28-10-2018,56.51,134.88,33.18,12.03,0.55,6.21,120
